"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Good news around.. Infy gaining the investors trust. Sure a wealth creator from medium to long term.
Infy will fall now big project gone from infy hands inside news. it will fall to 750 huge negative for unfy
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Infy gonna cross 800 todat itself..lot of positive news coming..Micirsoft CEO and Trump visiting India...US SEC clearance to Infy
Top 10 stocks to buy now for bumper gains http://tiny.cc/kb02iz
That`s it. Very huge resistance at 800. It is impossible to order cross in this series. Better to short.
Infy still trading at 15% discount to TCS...It will reduce to 5% in next month..
People thinks I am giving fake advice..now see Infy touched 800 today...Its gonna breakout..Target 825/845 is near
Good news are around hope infy to cross 850 marks before end of February
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Good news around.. Infy gaining the investors trust. Sure a wealth creator from medium to long term.
Infy will fall now big project gone from infy hands inside news. it will fall to 750 huge negative for unfy
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Infy gonna cross 800 todat itself..lot of positive news coming..Micirsoft CEO and Trump visiting India...US SEC clearance to Infy
Top 10 stocks to buy now for bumper gains http://tiny.cc/kb02iz
That`s it. Very huge resistance at 800. It is impossible to order cross in this series. Better to short.
Infy still trading at 15% discount to TCS...It will reduce to 5% in next month..
People thinks I am giving fake advice..now see Infy touched 800 today...Its gonna breakout..Target 825/845 is near
Good news are around hope infy to cross 850 marks before end of February
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Good news around.. Infy gaining the investors trust. Sure a wealth creator from medium to long term.
Infy will fall now big project gone from infy hands inside news. it will fall to 750 huge negative for unfy
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Infy gonna cross 800 todat itself..lot of positive news coming..Micirsoft CEO and Trump visiting India...US SEC clearance to Infy
Top 10 stocks to buy now for bumper gains http://tiny.cc/kb02iz
That`s it. Very huge resistance at 800. It is impossible to order cross in this series. Better to short.
Infy still trading at 15% discount to TCS...It will reduce to 5% in next month..
People thinks I am giving fake advice..now see Infy touched 800 today...Its gonna breakout..Target 825/845 is near
Good news are around hope infy to cross 850 marks before end of February
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Good news around.. Infy gaining the investors trust. Sure a wealth creator from medium to long term.
Infy will fall now big project gone from infy hands inside news. it will fall to 750 huge negative for unfy
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Infy gonna cross 800 todat itself..lot of positive news coming..Micirsoft CEO and Trump visiting India...US SEC clearance to Infy
Top 10 stocks to buy now for bumper gains http://tiny.cc/kb02iz
That`s it. Very huge resistance at 800. It is impossible to order cross in this series. Better to short.
Infy still trading at 15% discount to TCS...It will reduce to 5% in next month..
People thinks I am giving fake advice..now see Infy touched 800 today...Its gonna breakout..Target 825/845 is near
Good news are around hope infy to cross 850 marks before end of February
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Good news around.. Infy gaining the investors trust. Sure a wealth creator from medium to long term.
Infy will fall now big project gone from infy hands inside news. it will fall to 750 huge negative for unfy
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Infy gonna cross 800 todat itself..lot of positive news coming..Micirsoft CEO and Trump visiting India...US SEC clearance to Infy
Top 10 stocks to buy now for bumper gains http://tiny.cc/kb02iz
That`s it. Very huge resistance at 800. It is impossible to order cross in this series. Better to short.
Infy still trading at 15% discount to TCS...It will reduce to 5% in next month..
People thinks I am giving fake advice..now see Infy touched 800 today...Its gonna breakout..Target 825/845 is near
Good news are around hope infy to cross 850 marks before end of February
Good news are around hope infy to cross 850 marks before end of February
Buy infosys for the long term investors..infosys son in law is now uk `s fm
well infy at 770 for Target of 750 with sl of 810 ha ha ha wat lagadi re tune
"Delivery percentage greater than 50%, Good accumulation is going on from last 3 week till date. Retaining investors trust on day and now, Will give good wealth creation to 1000 to 1100 level by December ending. Bonus c healthy dividend on b... "
800 is an resistance for infy.. Will struggle for somedays to cross it. But only sky is the limit for this evergreen stock...
could open lower today adr is down buy around 785 for 795/799
Infy will touch day high at 800 mark making new resistance at 790 to 800 level a new journey to take off for 850 till March series
buy Infosys 792.25 sl 788 tgt 798 talegram KRSOLUTION
"fst tgt accomplished, 808-810 tgt 2 .min 10.words only. s v"
short reliance on every uptick and make money mandi ka stock hai thoko thoko
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Good news around.. Infy gaining the investors trust. Sure a wealth creator from medium to long term.
Infy will fall now big project gone from infy hands inside news. it will fall to 750 huge negative for unfy
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Infy gonna cross 800 todat itself..lot of positive news coming..Micirsoft CEO and Trump visiting India...US SEC clearance to Infy
Top 10 stocks to buy now for bumper gains http://tiny.cc/kb02iz
That`s it. Very huge resistance at 800. It is impossible to order cross in this series. Better to short.
Infy still trading at 15% discount to TCS...It will reduce to 5% in next month..
People thinks I am giving fake advice..now see Infy touched 800 today...Its gonna breakout..Target 825/845 is near
Good news are around hope infy to cross 850 marks before end of February
Good news are around hope infy to cross 850 marks before end of February
Buy infosys for the long term investors..infosys son in law is now uk `s fm
well infy at 770 for Target of 750 with sl of 810 ha ha ha wat lagadi re tune
"Delivery percentage greater than 50%, Good accumulation is going on from last 3 week till date. Retaining investors trust on day and now, Will give good wealth creation to 1000 to 1100 level by December ending. Bonus c healthy dividend on b... "
800 is an resistance for infy.. Will struggle for somedays to cross it. But only sky is the limit for this evergreen stock...
could open lower today adr is down buy around 785 for 795/799
Infy will touch day high at 800 mark making new resistance at 790 to 800 level a new journey to take off for 850 till March series
buy Infosys 792.25 sl 788 tgt 798 talegram KRSOLUTION
"fst tgt accomplished, 808-810 tgt 2 .min 10.words only. s v"
short reliance on every uptick and make money mandi ka stock hai thoko thoko
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Good news around.. Infy gaining the investors trust. Sure a wealth creator from medium to long term.
Infy will fall now big project gone from infy hands inside news. it will fall to 750 huge negative for unfy
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Infy gonna cross 800 todat itself..lot of positive news coming..Micirsoft CEO and Trump visiting India...US SEC clearance to Infy
Top 10 stocks to buy now for bumper gains http://tiny.cc/kb02iz
That`s it. Very huge resistance at 800. It is impossible to order cross in this series. Better to short.
Infy still trading at 15% discount to TCS...It will reduce to 5% in next month..
People thinks I am giving fake advice..now see Infy touched 800 today...Its gonna breakout..Target 825/845 is near
Good news are around hope infy to cross 850 marks before end of February
Good news are around hope infy to cross 850 marks before end of February
Buy infosys for the long term investors..infosys son in law is now uk `s fm
well infy at 770 for Target of 750 with sl of 810 ha ha ha wat lagadi re tune
"Delivery percentage greater than 50%, Good accumulation is going on from last 3 week till date. Retaining investors trust on day and now, Will give good wealth creation to 1000 to 1100 level by December ending. Bonus c healthy dividend on b... "
800 is an resistance for infy.. Will struggle for somedays to cross it. But only sky is the limit for this evergreen stock...
could open lower today adr is down buy around 785 for 795/799
Infy will touch day high at 800 mark making new resistance at 790 to 800 level a new journey to take off for 850 till March series
buy Infosys 792.25 sl 788 tgt 798 talegram KRSOLUTION
"fst tgt accomplished, 808-810 tgt 2 .min 10.words only. s v"
short reliance on every uptick and make money mandi ka stock hai thoko thoko
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Good news around.. Infy gaining the investors trust. Sure a wealth creator from medium to long term.
Infy will fall now big project gone from infy hands inside news. it will fall to 750 huge negative for unfy
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Infy gonna cross 800 todat itself..lot of positive news coming..Micirsoft CEO and Trump visiting India...US SEC clearance to Infy
Top 10 stocks to buy now for bumper gains http://tiny.cc/kb02iz
That`s it. Very huge resistance at 800. It is impossible to order cross in this series. Better to short.
Infy still trading at 15% discount to TCS...It will reduce to 5% in next month..
People thinks I am giving fake advice..now see Infy touched 800 today...Its gonna breakout..Target 825/845 is near
Good news are around hope infy to cross 850 marks before end of February
Good news are around hope infy to cross 850 marks before end of February
Buy infosys for the long term investors..infosys son in law is now uk `s fm
well infy at 770 for Target of 750 with sl of 810 ha ha ha wat lagadi re tune
"Delivery percentage greater than 50%, Good accumulation is going on from last 3 week till date. Retaining investors trust on day and now, Will give good wealth creation to 1000 to 1100 level by December ending. Bonus c healthy dividend on b... "
800 is an resistance for infy.. Will struggle for somedays to cross it. But only sky is the limit for this evergreen stock...
could open lower today adr is down buy around 785 for 795/799
Infy will touch day high at 800 mark making new resistance at 790 to 800 level a new journey to take off for 850 till March series
buy Infosys 792.25 sl 788 tgt 798 talegram KRSOLUTION
"fst tgt accomplished, 808-810 tgt 2 .min 10.words only. s v"
short reliance on every uptick and make money mandi ka stock hai thoko thoko
"INFY [27FEB2020]: Buy @ 795.25, Stop Loss: 787.85, Target: 810 Golden Rule: Divide Your Total Risk Capital into 15 equal Parts and never use or risk more than 1 part in one trade. Regards"
Hello friends infy as per chart bullish open gape up and enjoy
This Stock is looking hot for Short term..It will speedly growing up For details wtspp on 8445: 4 92056
Narayan Murthy`s son-in-law is the new Chancellor of the Exchequer of the UK
Infy has finally shown its strength by breaking 790 range. Now 800 must be cake walk. Target 806.
yes infy looking weak at 800/810/820 there i Will sell my 5 lots brought at 775
After deep consolidation we are now ready to get into freash rally....for more..jsut wtAP UIP 746599 : 4525
growth in infosys expected as of predicted in IT sector
feel that instead all this infy gapup tmrrow@810 an race to 840 .No shorters shall touch it now.
@pank7678 ur suggestions and honesťy brings us joy.thanks.keep it up.
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Good news around.. Infy gaining the investors trust. Sure a wealth creator from medium to long term.
Infy will fall now big project gone from infy hands inside news. it will fall to 750 huge negative for unfy
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Infy gonna cross 800 todat itself..lot of positive news coming..Micirsoft CEO and Trump visiting India...US SEC clearance to Infy
Top 10 stocks to buy now for bumper gains http://tiny.cc/kb02iz
That`s it. Very huge resistance at 800. It is impossible to order cross in this series. Better to short.
Infy still trading at 15% discount to TCS...It will reduce to 5% in next month..
People thinks I am giving fake advice..now see Infy touched 800 today...Its gonna breakout..Target 825/845 is near
Good news are around hope infy to cross 850 marks before end of February
Good news are around hope infy to cross 850 marks before end of February
Buy infosys for the long term investors..infosys son in law is now uk `s fm
well infy at 770 for Target of 750 with sl of 810 ha ha ha wat lagadi re tune
"Delivery percentage greater than 50%, Good accumulation is going on from last 3 week till date. Retaining investors trust on day and now, Will give good wealth creation to 1000 to 1100 level by December ending. Bonus c healthy dividend on b... "
800 is an resistance for infy.. Will struggle for somedays to cross it. But only sky is the limit for this evergreen stock...
could open lower today adr is down buy around 785 for 795/799
Infy will touch day high at 800 mark making new resistance at 790 to 800 level a new journey to take off for 850 till March series
buy Infosys 792.25 sl 788 tgt 798 talegram KRSOLUTION
"fst tgt accomplished, 808-810 tgt 2 .min 10.words only. s v"
short reliance on every uptick and make money mandi ka stock hai thoko thoko
"INFY [27FEB2020]: Buy @ 795.25, Stop Loss: 787.85, Target: 810 Golden Rule: Divide Your Total Risk Capital into 15 equal Parts and never use or risk more than 1 part in one trade. Regards"
Hello friends infy as per chart bullish open gape up and enjoy
This Stock is looking hot for Short term..It will speedly growing up For details wtspp on 8445: 4 92056
Narayan Murthy`s son-in-law is the new Chancellor of the Exchequer of the UK
Infy has finally shown its strength by breaking 790 range. Now 800 must be cake walk. Target 806.
yes infy looking weak at 800/810/820 there i Will sell my 5 lots brought at 775
After deep consolidation we are now ready to get into freash rally....for more..jsut wtAP UIP 746599 : 4525
growth in infosys expected as of predicted in IT sector
feel that instead all this infy gapup tmrrow@810 an race to 840 .No shorters shall touch it now.
@pank7678 ur suggestions and honesťy brings us joy.thanks.keep it up.
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Good news around.. Infy gaining the investors trust. Sure a wealth creator from medium to long term.
Infy will fall now big project gone from infy hands inside news. it will fall to 750 huge negative for unfy
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Infy gonna cross 800 todat itself..lot of positive news coming..Micirsoft CEO and Trump visiting India...US SEC clearance to Infy
Top 10 stocks to buy now for bumper gains http://tiny.cc/kb02iz
That`s it. Very huge resistance at 800. It is impossible to order cross in this series. Better to short.
Infy still trading at 15% discount to TCS...It will reduce to 5% in next month..
People thinks I am giving fake advice..now see Infy touched 800 today...Its gonna breakout..Target 825/845 is near
Good news are around hope infy to cross 850 marks before end of February
Good news are around hope infy to cross 850 marks before end of February
Buy infosys for the long term investors..infosys son in law is now uk `s fm
well infy at 770 for Target of 750 with sl of 810 ha ha ha wat lagadi re tune
"Delivery percentage greater than 50%, Good accumulation is going on from last 3 week till date. Retaining investors trust on day and now, Will give good wealth creation to 1000 to 1100 level by December ending. Bonus c healthy dividend on b... "
800 is an resistance for infy.. Will struggle for somedays to cross it. But only sky is the limit for this evergreen stock...
could open lower today adr is down buy around 785 for 795/799
Infy will touch day high at 800 mark making new resistance at 790 to 800 level a new journey to take off for 850 till March series
buy Infosys 792.25 sl 788 tgt 798 talegram KRSOLUTION
"fst tgt accomplished, 808-810 tgt 2 .min 10.words only. s v"
short reliance on every uptick and make money mandi ka stock hai thoko thoko
"INFY [27FEB2020]: Buy @ 795.25, Stop Loss: 787.85, Target: 810 Golden Rule: Divide Your Total Risk Capital into 15 equal Parts and never use or risk more than 1 part in one trade. Regards"
Hello friends infy as per chart bullish open gape up and enjoy
This Stock is looking hot for Short term..It will speedly growing up For details wtspp on 8445: 4 92056
Narayan Murthy`s son-in-law is the new Chancellor of the Exchequer of the UK
Infy has finally shown its strength by breaking 790 range. Now 800 must be cake walk. Target 806.
yes infy looking weak at 800/810/820 there i Will sell my 5 lots brought at 775
After deep consolidation we are now ready to get into freash rally....for more..jsut wtAP UIP 746599 : 4525
growth in infosys expected as of predicted in IT sector
feel that instead all this infy gapup tmrrow@810 an race to 840 .No shorters shall touch it now.
@pank7678 ur suggestions and honesťy brings us joy.thanks.keep it up.
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Good news around.. Infy gaining the investors trust. Sure a wealth creator from medium to long term.
Infy will fall now big project gone from infy hands inside news. it will fall to 750 huge negative for unfy
"Never let a single stock betray you twice, you must draw the line when required… jsut tleegarm http://is.gd/8WvIYW"
Infy gonna cross 800 todat itself..lot of positive news coming..Micirsoft CEO and Trump visiting India...US SEC clearance to Infy
Top 10 stocks to buy now for bumper gains http://tiny.cc/kb02iz
That`s it. Very huge resistance at 800. It is impossible to order cross in this series. Better to short.
Infy still trading at 15% discount to TCS...It will reduce to 5% in next month..
People thinks I am giving fake advice..now see Infy touched 800 today...Its gonna breakout..Target 825/845 is near
Good news are around hope infy to cross 850 marks before end of February
